area,perimeter,eccentricity,solidity,extent,convex_area,aspect_ratio,compactness,contrast,type
1718.0,207.5035713374682,0.9461151302215045,0.878323108384458,0.6053558844256519,1956.0,3.0880357295326397,1.9944269222570228,180.87004628926394,leaf
395.0,78.52691193458118,0.75235514845045,0.9404761904761905,0.6905594405594405,420.0,1.5180087810205505,1.2423102792668161,180.87004628926394,leaf
2508.0,228.65180361560903,0.8510025379349934,0.9213813372520205,0.567420814479638,2722.0,1.9041758699948774,1.6588681419960571,180.87004628926394,leaf
6492.0,365.30360723121805,0.9018731593634661,0.9482909728308502,0.5188618925831202,6846.0,2.3148098259689047,1.6357598579614718,180.87004628926394,leaf
1719.0,349.9655121145938,0.9972574480287345,0.8586413586413586,0.2374965460071843,2002.0,13.511561496394618,5.669761045913586,180.87004628926394,stem
965.0,125.1543289325507,0.7658807225410617,0.9095193213949104,0.6757703081232493,1061.0,1.5552518609096444,1.291678927248851,180.87004628926394,leaf
9947.0,428.39296500631315,0.7839288209492971,0.9670425821504958,0.57394264612544,10286.0,1.6106931738034087,1.4681914095186408,180.87004628926394,leaf
5096.0,433.0142853498728,0.9664659024812458,0.807863031071655,0.2676048941868403,6308.0,3.8941571922045197,2.9279601728433273,180.87004628926394,stem
5198.0,380.5756851698602,0.9202655896054606,0.8157564344005022,0.44996537396121883,6372.0,2.5556210499089014,2.217358610551491,180.87004628926394,leaf
717.0,117.7401153701776,0.8968980174770937,0.9180537772087067,0.5901234567901235,781.0,2.2612287601237284,1.5385793326365675,180.87004628926394,leaf
260.0,70.62741699796952,0.7775182512579499,0.9386281588447654,0.6018518518518519,277.0,1.5901781105037724,1.5267342022136654,180.87004628926394,leaf
1429.0,156.71067811865476,0.8330223319196111,0.9285250162443145,0.6368092691622104,1539.0,1.807535876908103,1.3675873877903824,180.87004628926394,leaf
802.0,120.66904755831214,0.8593619694520117,0.9570405727923628,0.660082304526749,838.0,1.955539713199171,1.444799349409722,180.87004628926394,leaf
424.0,77.94112549695427,0.7019506184177793,0.9592760180995475,0.7571428571428571,442.0,1.4040494701907815,1.140138536790949,180.87004628926394,leaf
4959.0,336.8772003600252,0.9324082098495637,0.9052573932092004,0.4909414909414909,5478.0,2.766964509251924,1.8211229443067807,180.87004628926394,leaf
2151.0,441.2203461105328,0.9979782590338976,0.6647095179233622,0.155060553633218,3236.0,15.734098524546656,7.20212720249106,180.87004628926394,stem
4020.0,398.0904037956217,0.9255176372613977,0.8278418451400329,0.5275590551181102,4856.0,2.6405812005750127,3.137093771416872,180.87004628926394,stem
386.0,115.59188309203678,0.9886427748854704,0.8935185185185185,0.6620926243567753,432.0,6.654041338234936,2.754593440416235,180.87004628926394,stem
515.0,95.01219330881975,0.9103476124671103,0.9519408502772643,0.7152777777777778,541.0,2.416366856225694,1.3948952464927655,180.87004628926394,leaf
15557.0,578.7188668141177,0.8837585634781652,0.961436252394784,0.5456299102132436,16181.0,2.1370116808314585,1.7131664719900757,180.87004628926394,leaf
2199.0,236.02438661763952,0.9279006311982857,0.8863361547762999,0.5113953488372093,2481.0,2.68220486497714,2.0159449193831964,180.87004628926394,leaf
472.0,93.94112549695427,0.7674911826382402,0.9291338582677166,0.6090322580645161,508.0,1.559917601294969,1.487851734328181,180.87004628926394,leaf
827.0,136.71067811865476,0.8789446988265622,0.8578838174273858,0.4725714285714286,964.0,2.096771450608983,1.79841328248307,180.87004628926394,leaf
243.0,61.45584412271572,0.5765208137086926,0.9169811320754717,0.680672268907563,265.0,1.2238666784188825,1.2368306498056523,180.87004628926394,leaf
254.0,62.2842712474619,0.6035317343837397,0.6902173913043478,0.42333333333333334,368.0,1.2541717234269356,1.2153831027188255,180.87004628926394,stem
838.0,173.63961030678928,0.9799166119450683,0.7853795688847235,0.5441558441558442,1067.0,5.014851305168085,2.8631475020423314,180.87004628926394,stem
247.0,62.04163056034262,0.8105658943422618,0.9285714285714286,0.6842105263157895,266.0,1.707511928793646,1.240108228847283,180.87004628926394,leaf
183.0,52.97056274847714,0.8320481527434637,0.9336734693877551,0.7625,196.0,1.80276519756352,1.2201359402937082,180.87004628926394,leaf
840.0,271.0609665440988,0.998235016768371,0.7400881057268722,0.1059135039717564,1135.0,16.83861725859466,6.960570155913243,180.87004628926394,stem
7536.0,591.5290039756343,0.9050221378170027,0.6419626884743164,0.4111965951874284,11739.0,2.350925093233521,3.6948884719503483,180.87004628926394,leaf
688.0,109.25483399593905,0.712344165710925,0.9173333333333333,0.6785009861932939,750.0,1.424845835417726,1.3806481672249145,180.87004628926394,leaf
365.0,81.84062043356595,0.9047334472514046,0.9455958549222798,0.5703125,386.0,2.3475382148524417,1.4602765050189797,180.87004628926394,leaf
301.0,83.94112549695429,0.9432048934494366,0.7777777777777778,0.5394265232974911,387.0,3.010129936645573,1.8628299698768533,180.87004628926394,stem
409.0,91.25483399593904,0.9110883624573146,0.8989010989010989,0.5164141414141414,455.0,2.4259414309377862,1.6202371536996114,180.87004628926394,leaf
1719.0,193.59797974644667,0.9436973922081046,0.9646464646464646,0.8264423076923076,1782.0,3.0228835597069104,1.735065607553869,180.87004628926394,leaf
2898.0,240.06601717798213,0.8897548928766347,0.9573835480673935,0.5962962962962963,3027.0,2.190874995944817,1.582534292034395,180.87004628926394,leaf
356.0,117.63961030678928,0.98625343439197,0.8557692307692307,0.29061224489795917,416.0,6.051813904547448,3.0934798563329027,180.87004628926394,stem
277.0,74.97056274847714,0.9400374919229387,0.9233333333333333,0.7446236559139785,300.0,2.931939763824163,1.614700235007716,180.87004628926394,leaf
148.0,47.45584412271571,0.8192747363311202,0.9192546583850931,0.6851851851851852,161.0,1.7439796869009545,1.210898737091664,180.87004628926394,leaf
81.0,32.72792206135786,0.6925927755851272,0.9204545454545454,0.75,88.0,1.3863303265764315,1.0523058424184246,180.87004628926394,leaf
757.0,113.21320343559643,0.7969922005180009,0.969270166453265,0.8087606837606838,781.0,1.6556576575117867,1.347374782608691,180.87004628926394,leaf
443.0,102.81118318204308,0.9618335602454277,0.8931451612903226,0.42070275403608737,496.0,3.6545010858005065,1.8987471023225722,180.87004628926394,leaf
162.0,47.45584412271571,0.6801527169293264,0.9310344827586207,0.680672268907563,174.0,1.3641253753989673,1.1062531672195448,180.87004628926394,leaf
3172.0,480.6589462905455,0.9913921959736309,0.5999621713637223,0.17226023677636582,5287.0,7.637925432742078,5.796035241499376,180.87004628926394,stem
575.0,101.49747468305833,0.8510372315269421,0.9349593495934959,0.6052631578947368,615.0,1.9043797524677974,1.4257151516509523,180.87004628926394,leaf
355.0,114.97665940288701,0.9826921948149578,0.4658792650918635,0.31810035842293904,762.0,5.398229602757226,2.9633377629184388,180.87004628926394,stem
430.0,94.2842712474619,0.9410427670332853,0.945054945054945,0.7491289198606271,455.0,2.9560644699809884,1.645129831680817,180.87004628926394,leaf
114.0,37.55634918610404,0.19924491079812245,0.9661016949152542,0.7916666666666666,118.0,1.0204605128717792,0.9845822935952888,180.87004628926394,leaf
816.0,114.22539674441619,0.6385720565821141,0.9433526011560693,0.6375,865.0,1.2994403987236518,1.2724048844706086,180.87004628926394,leaf
485.0,86.14213562373095,0.6247585981614424,0.958498023715415,0.8479020979020979,506.0,1.2807082382686066,1.2175299870343534,180.87004628926394,leaf
320.0,91.31980515339464,0.966863146821756,0.8938547486033519,0.5574912891986062,358.0,3.9170335984110967,2.073815470764515,180.87004628926394,leaf
663.0,110.29646455628166,0.7880856568275628,0.8371212121212122,0.5092165898617511,792.0,1.6245222503078294,1.4601577946037487,180.87004628926394,leaf
438.0,86.66904755831213,0.8774869511819046,0.9319148936170213,0.6134453781512605,470.0,2.085068669225077,1.3647216251882082,180.87004628926394,leaf
463.0,143.53300858899107,0.9914265869180648,0.8418181818181818,0.33405483405483405,550.0,7.653163205721262,3.5408923316235863,180.87004628926394,stem
200.0,60.52691193458118,0.9244451263676478,0.9049773755656109,0.5434782608695652,221.0,2.622502990858545,1.4576631474446482,180.87004628926394,leaf
336.0,118.56854249492379,0.9892347403049379,0.7924528301886793,0.2994652406417112,424.0,6.833524045167839,3.329582814247205,180.87004628926394,stem
696.0,118.53910524340094,0.7885290907089134,0.6264626462646264,0.336231884057971,1111.0,1.626022981574963,1.6065867686105404,180.87004628926394,stem
139.0,47.45584412271571,0.8801781852141662,0.9084967320261438,0.594017094017094,153.0,2.106844820047864,1.2893022524429227,180.87004628926394,leaf
86.0,32.384776310850235,0.5599170779099039,0.9662921348314607,0.7107438016528925,89.0,1.206929731493371,0.9704507231474929,180.87004628926394,leaf
522.0,111.01219330881977,0.8558343957852557,0.4046511627906977,0.23727272727272727,1290.0,1.9333013844629667,1.8787154179409182,180.87004628926394,stem
3315.0,241.78174593052023,0.7545792949843975,0.9534081104400345,0.7324348210340257,3477.0,1.5239050219423462,1.4033100061801105,180.87004628926394,leaf
804.0,191.1370849898476,0.9898698117597292,0.7657142857142857,0.23116733755031627,1050.0,7.043344170035621,3.6159632162671165,180.87004628926394,stem
344.0,84.29036790187178,0.911372163717268,0.9052631578947369,0.455026455026455,380.0,2.429642065856479,1.64356767902402,180.87004628926394,leaf
3246.0,278.8294731452727,0.8452624700827452,0.7467218771566597,0.5130393551446183,4347.0,1.871427881710652,1.9059827982578605,180.87004628926394,stem
1921.0,223.27922061357856,0.9405644789513768,0.8157112526539279,0.4284121320249777,2355.0,2.9445092572317515,2.065187017028191,180.87004628926394,stem
26403.0,769.4284989122459,0.6852169200609346,0.8818637274549098,0.6246717297182199,29940.0,1.3729869342215455,1.7843226833648649,180.87004628926394,leaf
1494.0,228.91168824543144,0.9820463886301595,0.9564660691421255,0.7488721804511278,1562.0,5.301114474100937,2.7911005041449712,180.87004628926394,stem
2853.0,238.99494936611666,0.7222518404510244,0.8762285012285013,0.5855911330049262,3256.0,1.4458594449132633,1.593183539444715,180.87004628926394,leaf
8124.0,659.1625176280136,0.5024814379759814,0.6024918421833284,0.36793478260869567,13484.0,1.1566202671267671,4.256035373719034,180.87004628926394,leaf
1160.0,197.6812408671319,0.9590940934088606,0.9119496855345912,0.36455059710873666,1272.0,3.532476986932422,2.680791660344033,180.87004628926394,stem
309.0,81.35533905932738,0.8773753164950743,0.9507692307692308,0.5680147058823529,325.0,2.0841813171270682,1.704526569963844,180.87004628926394,leaf
336.0,92.42031021678297,0.9373283609972033,0.9281767955801105,0.5384615384615384,362.0,2.8698741707465336,2.0229525793132246,180.87004628926394,leaf
722.0,131.1126983722081,0.9606281538558944,0.9304123711340206,0.7162698412698413,776.0,3.5992291128290406,1.8947087005572887,180.87004628926394,leaf
621.0,113.5685424949238,0.8059564861437678,0.9092240117130308,0.5048780487804878,683.0,1.689261148485536,1.6527784447815894,180.87004628926394,leaf
12542.0,588.8010819142764,0.7873202352498422,0.8089003547242825,0.45529458743238826,15505.0,1.621943524763854,2.199685227534691,180.87004628926394,leaf
222.0,61.21320343559643,0.7893385994338759,0.9061224489795918,0.6529411764705882,245.0,1.628775586369933,1.3431588472646785,180.87004628926394,leaf
1141.0,140.22539674441617,0.8026794922658204,0.91941982272361,0.6711764705882353,1241.0,1.6766971602643652,1.3713801104068817,180.87004628926394,leaf
257.0,63.35533905932738,0.8465808164577819,0.9448529411764706,0.6207729468599034,272.0,1.8787803385668855,1.242863550396697,180.87004628926394,leaf
137.0,53.00609665440987,0.8771617704192417,0.9133333333333333,0.5708333333333333,150.0,2.0824873658020255,1.6320039934506367,180.87004628926394,leaf
332.0,78.5269119345812,0.8904889866252919,0.8713910761154856,0.6509803921568628,381.0,2.19777903008451,1.4780498804529896,180.87004628926394,leaf
16544.0,620.8721497261419,0.8644829350521489,0.86704051150359,0.5615178359298103,19081.0,1.9894077253628275,1.8541888839034888,180.87004628926394,leaf
425.0,108.07716446627535,0.9762446079877313,0.9100642398286938,0.6538461538461539,467.0,4.61528527380956,2.187102262160529,180.87004628926394,leaf
119.0,40.14213562373095,0.7169293969745382,0.9444444444444444,0.7727272727272727,126.0,1.434420213780921,1.0775666018862358,180.87004628926394,leaf
100.0,44.48528137423857,0.9551522292868869,0.9174311926605505,0.8771929824561403,109.0,3.3770639225720753,1.574790621473401,180.87004628926394,leaf
176.0,57.941125496954285,0.9312055601057173,0.9214659685863874,0.5101449275362319,191.0,2.7435259911013836,1.5179285247614824,180.87004628926394,leaf
90.0,33.55634918610404,0.5764791097711767,0.9473684210526315,0.743801652892562,95.0,1.2238226071842573,0.9956278504975902,180.87004628926394,leaf
632.0,127.02438661763952,0.8898997452435498,0.8197146562905318,0.42021276595744683,771.0,2.192231707084458,2.031642412554101,180.87004628926394,stem
63.0,39.65685424949238,0.9810980358883604,0.84,0.7,75.0,5.167655444212463,1.9864887451734514,180.87004628926394,stem
2860.0,250.06601717798213,0.8545085064831037,0.910828025477707,0.5733761026463512,3140.0,1.925159798498164,1.739936733738765,180.87004628926394,leaf
546.0,100.87615433949867,0.7822612712753453,0.7583333333333333,0.4634974533106961,720.0,1.60526402712508,1.4831139784348193,180.87004628926394,stem
1207.0,160.98885271170678,0.7719109005780653,0.9150871872630781,0.6399787910922587,1319.0,1.5729930176230749,1.7087340615737403,180.87004628926394,leaf
4192.0,281.1787155501902,0.7540958587284198,0.9284606866002215,0.5814953530309336,4515.0,1.522616097684754,1.5008377589573059,180.87004628926394,leaf
313.0,96.87615433949868,0.9358855713979768,0.6760259179265659,0.33728448275862066,463.0,2.838456679864926,2.3860502151987797,180.87004628926394,stem
7588.0,544.8010819142764,0.9778829821903811,0.8354987888130367,0.33814616755793225,9082.0,4.781194588443371,3.1127105417151397,180.87004628926394,stem
440.0,110.71067811865476,0.9744325424955234,0.8906882591093117,0.34375,494.0,4.450769244991129,2.2167487960950174,180.87004628926394,stem
591.0,117.698484809835,0.9616218270205124,0.9234375,0.6700680272108843,640.0,3.6446028409654505,1.8652815695768659,180.87004628926394,leaf
1750.0,168.02438661763952,0.7539197017322739,0.9536784741144414,0.660377358490566,1835.0,1.5221474500491594,1.283798088207358,180.87004628926394,leaf
1480.0,163.88225099390857,0.5954144708936042,0.906307409675444,0.644880174291939,1633.0,1.2446810109548252,1.4440833532865995,180.87004628926394,leaf
4867.0,348.2914139223983,0.9164541470902867,0.9070070816250466,0.5451388888888888,5366.0,2.499127048993611,1.9834183481065004,180.87004628926394,leaf
1064.0,161.94112549695427,0.9448016576298729,0.9341527655838455,0.7327823691460055,1139.0,3.05210397192525,1.9613848419533793,180.87004628926394,leaf
2930.0,248.06601717798213,0.929494484667014,0.9400064164260507,0.5643297380585516,3117.0,2.7112320118200652,1.6713101989463124,180.87004628926394,leaf
9994.0,486.8772003600252,0.9556459967663725,0.9717063684978123,0.699859943977591,10285.0,3.3953806275286222,1.8875117609005077,180.87004628926394,leaf
150.0,57.698484809834994,0.940752560356409,0.8670520231213873,0.6,173.0,2.9490363281240377,1.766150440470956,180.87004628926394,leaf
5740.0,348.49242404917493,0.8125220642952192,0.8951965065502183,0.5687673404676972,6412.0,1.7154705528611975,1.6837008308799402,180.87004628926394,leaf
159.0,58.00609665440987,0.9198561214474233,0.9244186046511628,0.654320987654321,172.0,2.5493559677988227,1.6839930526677136,180.87004628926394,leaf
1010.0,144.36753236814712,0.8801299793370837,0.890652557319224,0.49876543209876545,1134.0,2.106448146101438,1.6421311096204476,180.87004628926394,leaf
249.0,59.4558441227157,0.3220069448925327,0.9688715953307393,0.7280701754385965,257.0,1.056259210636118,1.1297435945418746,180.87004628926394,leaf
608.0,112.29036790187178,0.5811101513915282,0.8317373461012312,0.5117845117845118,731.0,1.2287655266064013,1.6503329326670575,180.87004628926394,leaf
11341.0,638.2274887854692,0.7029758841754699,0.6559282822440717,0.5040444444444444,17290.0,1.4060471846372589,2.8581814523989273,180.87004628926394,leaf
372.0,81.84062043356593,0.885879432733514,0.8985507246376812,0.5577211394302849,414.0,2.155564770280631,1.432798183687977,180.87004628926394,leaf
114.0,39.071067811865476,0.7536850354433833,0.9827586206896551,0.9047619047619048,116.0,1.521523985900174,1.0656040095318602,180.87004628926394,leaf
355.0,97.01219330881975,0.9024211933174208,0.8255813953488372,0.4539641943734015,430.0,2.3209667078212175,2.1096695275159463,180.87004628926394,leaf
530.0,125.29646455628165,0.9455105417804864,0.8346456692913385,0.3807471264367816,635.0,3.071333387884268,2.357175400029259,180.87004628926394,stem
294.0,89.49747468305833,0.949359825286054,0.7577319587628866,0.3712121212121212,388.0,3.1827783602835544,2.168025409578487,180.87004628926394,stem
84.0,35.89949493661167,0.85451604383963,0.9545454545454546,0.75,88.0,1.925205755667107,1.220920897163236,180.87004628926394,leaf
511.0,124.81118318204308,0.9765541302367102,0.8602693602693603,0.3670977011494253,594.0,4.6452861275133985,2.4259186668203623,180.87004628926394,stem
240.0,84.04163056034261,0.9769943704109403,0.9266409266409267,0.5594405594405595,259.0,4.688999886064794,2.3418972364126307,180.87004628926394,leaf
1014.0,154.16652224137044,0.9452217173720069,0.8933920704845815,0.4148936170212766,1135.0,3.063453121973017,1.8652297424737656,180.87004628926394,leaf
159.0,75.52691193458118,0.9816169250919144,0.8324607329842932,0.3212121212121212,191.0,5.23939414086677,2.854936597194429,180.87004628926394,stem
2275.0,187.6812408671319,0.6556572835053062,0.9191919191919192,0.7369614512471655,2475.0,1.3244004735746233,1.2321127941750492,180.87004628926394,leaf
1025.0,152.57463914933368,0.8792495356017422,0.6681877444589309,0.33257624918883844,1534.0,2.0992461692805486,1.8073030169515643,180.87004628926394,stem
860.0,217.02438661763952,0.9401008941767134,0.5199516324062878,0.31432748538011696,1654.0,2.933443125851937,4.358216088794847,180.87004628926394,stem
181.0,63.077164466275356,0.9302156027044037,0.8872549019607843,0.4525,204.0,2.7246951774241532,1.7492661220520054,180.87004628926394,leaf
329.0,78.07716446627535,0.9095590284394253,0.9426934097421203,0.6854166666666667,349.0,2.406305958817194,1.4744916018379142,180.87004628926394,leaf
487.0,117.59797974644665,0.9610089613887046,0.8952205882352942,0.5411111111111111,544.0,3.6164112283641576,2.2597526096332063,180.87004628926394,leaf
542.0,117.63961030678928,0.954185005495456,0.9063545150501672,0.4424489795918367,598.0,3.3420530724372437,2.0318797580341577,180.87004628926394,leaf
726.0,121.25483399593905,0.7241508280641549,0.8746987951807229,0.6131756756756757,830.0,1.4500284728973132,1.611579142698368,180.87004628926394,leaf
245.0,74.5269119345812,0.7196980501342022,0.7777777777777778,0.4640151515151515,315.0,1.4403261351071208,1.8040572043045124,180.87004628926394,stem
205.0,63.11269837220809,0.9197897230745304,0.8798283261802575,0.5466666666666666,233.0,2.548344633774218,1.54621460957648,180.87004628926394,leaf
1142.0,133.74011537017762,0.6460667995201546,0.9727427597955707,0.7301790281329923,1174.0,1.3101337080861677,1.2463712399283386,180.87004628926394,leaf
220.0,78.17766952966369,0.9685485060762508,0.8301886792452831,0.7407407407407407,265.0,4.018891673827409,2.2107156982164384,180.87004628926394,stem
1565.0,369.03657992645924,0.9977578848984351,0.6894273127753304,0.19880589430894308,2270.0,14.941686547020874,6.924917879831132,180.87004628926394,stem
144.0,46.62741699796952,0.6596270565581949,0.9411764705882353,0.6515837104072398,153.0,1.3305072078490967,1.2014628846741195,180.87004628926394,leaf
201.0,63.798989873223334,0.867688829581053,0.8973214285714286,0.5710227272727273,224.0,2.0116363920065723,1.6114679922744306,180.87004628926394,leaf
148.0,52.2842712474619,0.9349700143095416,0.9192546583850931,0.5421245421245421,161.0,2.819071241260894,1.4698416134194374,180.87004628926394,leaf
103.0,39.31370849898476,0.812589891985718,0.9279279279279279,0.762962962962963,111.0,1.7157488545206279,1.194100657812643,180.87004628926394,leaf
253.0,68.80508652763321,0.7612171099067883,0.8784722222222222,0.501984126984127,288.0,1.5420269000451943,1.4890548843448232,180.87004628926394,leaf
1525.0,180.0243866176395,0.7175382991176623,0.32460621541081314,0.07996015100671142,4698.0,1.4357109078976813,1.691153279047649,180.87004628926394,stem
809.0,139.08326112068522,0.8269603596479059,0.845350052246604,0.6375098502758078,957.0,1.7785359000417267,1.9027921219205748,180.87004628926394,leaf
6640.0,428.5929291125633,0.7602880169533698,0.8025138989605994,0.5748917748917749,8274.0,1.5394417529786415,2.2014663940911143,180.87004628926394,leaf
7212.0,436.2914139223983,0.8280615822302086,0.8135363790186125,0.5428270359777209,8865.0,1.7836848605204,2.100331039123833,180.87004628926394,leaf
44160.0,994.8010819142764,0.7818124675552361,0.8988215179825365,0.8180050013892748,49131.0,1.6038141393117693,1.7833376112635921,180.87004628926394,leaf
14565.0,578.1564209736038,0.800446576368487,0.8731490917810683,0.470582533682272,16681.0,1.6683235824229223,1.8262925753481536,180.87004628926394,leaf
5892.0,384.0071426749364,0.9377220045381656,0.8939462903959945,0.6119651017864561,6591.0,2.8786373214029264,1.9916178167813932,180.87004628926394,leaf
1066.0,152.49747468305833,0.8071798300967881,0.9334500875656743,0.5768398268398268,1142.0,1.6940377502672512,1.7360340345732859,180.87004628926394,leaf
2349.0,252.19595949289334,0.8524767652056874,0.6219221604447974,0.34893048128342247,3777.0,1.9129049979506676,2.1546829140772084,180.87004628926394,stem
2350.0,229.7462120245875,0.8621673524405674,0.9666803784450844,0.5579297245963912,2431.0,1.9738520482809059,1.7873886381926942,180.87004628926394,leaf
3530.0,349.6162697096763,0.7437412423909302,0.552858261550509,0.38038793103448276,6385.0,1.4959587630915259,2.755489116627449,180.87004628926394,stem
228.0,57.45584412271571,0.657267259782295,0.926829268292683,0.7125,246.0,1.326862524001984,1.1521889559274026,180.87004628926394,leaf
62.0,37.31370849898476,0.9725732010524695,0.8857142857142857,0.6078431372549019,70.0,4.299281423739324,1.7870441219856685,180.87004628926394,leaf
182.0,89.01219330881975,0.9925438710881724,0.7844827586206896,0.2732732732732733,232.0,8.204258766854085,3.4643180198067043,180.87004628926394,stem
42.0,21.899494936611667,0.5136355000703133,0.9130434782608695,0.75,46.0,1.1654896295696286,0.9086759703194898,180.87004628926394,leaf
4563.0,302.8700576850888,0.9133539123394624,0.9702317669572613,0.9259334415584416,4703.0,2.455997196659022,1.5997508431782268,180.87004628926394,leaf
115.0,38.38477631085024,0.487958704232238,0.9426229508196722,0.7371794871794872,122.0,1.145650283467413,1.0195542134880113,180.87004628926394,leaf
97.0,39.89949493661166,0.8899447627901955,0.941747572815534,0.7578125,103.0,2.192653907543864,1.3060301360938538,180.87004628926394,leaf
3460.0,311.8711037056153,0.7543113165293902,0.798154555940023,0.5106257378984652,4335.0,1.5231900391091504,2.23699138548586,180.87004628926394,stem
75301.0,1302.4377336282355,0.8333998741193305,0.9227159102048819,0.5600252863305072,81608.0,1.809396470369382,1.792682306600364,180.87004628926394,leaf
38593.0,1287.0681092190353,0.9563476213973884,0.8117664380968407,0.4317566509296758,47542.0,3.42194504013384,3.4157388208182065,180.87004628926394,leaf
26140.0,1148.288455329568,0.8168587279715406,0.6302895859957081,0.4229773462783172,41473.0,1.733589656460516,4.014084862997889,180.87004628926394,leaf
44137.0,1002.8010819142764,0.782472789535727,0.7550594474382003,0.568834415919167,58455.0,1.6059490037204558,1.8130797731657737,180.87004628926394,leaf
18487.0,893.0843071412118,0.9843368644190276,0.8087051618547682,0.5846061410998324,22860.0,5.672218422571874,3.4332751585224495,180.87004628926394,leaf
12821.0,682.4762261269984,0.8458824653279968,0.685065455516965,0.43239688374759705,18715.0,1.874873416022225,2.890968041101152,180.87004628926394,leaf
15914.0,786.7544007200504,0.9355911572247111,0.6693022668965807,0.40893205879329836,23777.0,2.832177297282854,3.095203044542513,180.87004628926394,leaf
1547.0,193.09545442950497,0.7074392399232066,0.74375,0.4340628507295174,2080.0,1.414879105680319,1.9179793324098526,180.87004628926394,stem
14747.0,602.1919548795365,0.7982997737856791,0.6466847921417295,0.32917410714285716,22804.0,1.66041161428541,1.9568446716075187,180.87004628926394,leaf
2304.0,467.84166645409243,0.9958072448383944,0.227420787681374,0.08067226890756303,10131.0,10.931781723148875,7.559715592765366,180.87004628926394,stem
2410.0,281.53910524340097,0.9589506159953971,0.7852720755946563,0.597718253968254,3069.0,3.5264272913369132,2.617282163474349,180.87004628926394,stem
3309.0,336.6345596729059,0.7157065153904766,0.7073535699016674,0.3596739130434783,4678.0,1.431841831953665,2.7252777342071166,180.87004628926394,stem
869.0,163.33199846221441,0.9712166701335061,0.9052083333333333,0.4470164609053498,960.0,4.19819204093712,2.4429406234487754,180.87004628926394,leaf
2798.0,271.5218613006979,0.8456308187744207,0.8582822085889571,0.5386984982672314,3260.0,1.8734723286305184,2.0967759664738237,180.87004628926394,leaf
20932.0,1144.7260094890541,0.8851210009236347,0.4974452814943321,0.3349602342737354,42079.0,2.148869603564167,4.981756671908442,180.87004628926394,leaf
3423.0,363.4629867976521,0.6983928933129402,0.3696943514418404,0.21106178320384758,9259.0,1.3972050053962723,3.0711683188712144,180.87004628926394,stem
546.0,98.70458146424487,0.746075246184342,0.9115191986644408,0.6127946127946128,599.0,1.5018134941026273,1.4199469392150013,180.87004628926394,leaf
10936.0,679.3441917710342,0.9853454900122869,0.8827185406408911,0.745771958537916,12389.0,5.862681520411359,3.358237196904991,180.87004628926394,leaf
1921.0,189.8528137423857,0.8146358589403837,0.943516699410609,0.6656271656271656,2036.0,1.724218871457286,1.4931273382989791,180.87004628926394,leaf
4355.0,355.7228714274745,0.9081953063880678,0.8589743589743589,0.5287761049052938,5070.0,2.3892200223137574,2.3122008434804027,180.87004628926394,leaf
38486.0,1312.7665940288703,0.9563494999846861,0.5667123146471117,0.2885829546647471,67911.0,3.4220170314950407,3.563382098173209,180.87004628926394,leaf
498.0,101.08326112068522,0.7269099092057512,0.7259475218658892,0.49404761904761907,686.0,1.4561703649067075,1.6327484582642053,180.87004628926394,stem
578.0,147.95331880577402,0.9736303926685893,0.6848341232227488,0.23457792207792208,844.0,4.383441918226722,3.0137812072948953,180.87004628926394,stem
